"Graduation and Completion"
2/25/2023

Year,Indicator,Description,Diplomas,GEDs,"Certificates of Completion","Still Enrolled","Graduation Completion Index"
2022,"Scott County Public Schools","Gate City High","Graduation and Completion ","Class of 2022",155,3,0,2,91.2
2022,"Scott County Public Schools","Rye Cove High","Graduation and Completion ","Class of 2022",43,0,0,1,95
2022,"Scott County Public Schools","Twin Springs High","Graduation and Completion ","Class of 2022",47,0,0,2,89.6
2022,"Shenandoah County Public Schools","Central High","Graduation and Completion ","Class of 2022",187,0,0,1,98.3
2022,"Shenandoah County Public Schools","Mountain View High","Graduation and Completion ","Class of 2022",115,1,0,0,94.1
2022,"Shenandoah County Public Schools","Strasburg High","Graduation and Completion ","Class of 2022",160,0,0,1,99.8
2022,"Smyth County Public Schools","Chilhowie High","Graduation and Completion ","Class of 2022",100,0,0,0,99
2022,"Smyth County Public Schools","Marion Senior High","Graduation and Completion ","Class of 2022",142,1,0,1,91.4
2022,"Smyth County Public Schools","Northwood High","Graduation and Completion ","Class of 2022",63,0,0,0,98.4
2022,"Southampton County Public Schools","Southampton High","Graduation and Completion ","Class of 2022",174,0,0,4,88.4
2022,"Spotsylvania County Public Schools","Chancellor High","Graduation and Completion ","Class of 2022",307,5,0,4,93
2022,"Spotsylvania County Public Schools","Courtland High","Graduation and Completion ","Class of 2022",346,4,0,7,92.6
2022,"Spotsylvania County Public Schools","Massaponax High","Graduation and Completion ","Class of 2022",371,2,0,9,89.3
2022,"Spotsylvania County Public Schools","Riverbend High ","Graduation and Completion ","Class of 2022",472,6,0,9,94.1
2022,"Spotsylvania County Public Schools","Spotsylvania High","Graduation and Completion ","Class of 2022",266,5,0,8,89.1
2022,"Stafford County Public Schools","Brooke Point High","Graduation and Completion ","Class of 2022",486,2,0,6,96.2
2022,"Stafford County Public Schools","Colonial Forge High","Graduation and Completion ","Class of 2022",487,1,0,3,96.6
2022,"Stafford County Public Schools","Mountain View High ","Graduation and Completion ","Class of 2022",517,4,0,5,96.6
2022,"Stafford County Public Schools","North Stafford High","Graduation and Completion ","Class of 2022",429,1,0,6,93.9
2022,"Stafford County Public Schools","Stafford Senior High","Graduation and Completion ","Class of 2022",478,11,0,9,93.1
2022,"Staunton City Public Schools","Staunton High","Graduation and Completion ","Class of 2022",192,5,0,6,92.1
2022,"Suffolk City Public Schools","King's Fork High","Graduation and Completion ","Class of 2022",350,3,0,15,82.4
2022,"Suffolk City Public Schools","Lakeland High","Graduation and Completion ","Class of 2022",221,9,0,17,79.1
2022,"Suffolk City Public Schools","Nansemond River High","Graduation and Completion ","Class of 2022",373,9,0,12,92.6
2022,"Surry County Public Schools","Surry County High","Graduation and Completion ","Class of 2022",51,0,0,1,95.7
2022,"Sussex County Public Schools","Sussex Central High","Graduation and Completion ","Class of 2022",73,0,0,7,88.5
2022,"Tazewell County Public Schools","Graham High","Graduation and Completion ","Class of 2022",114,4,0,0,88.6
2022,"Tazewell County Public Schools","Richlands High","Graduation and Completion ","Class of 2022",172,1,0,2,96.2
2022,"Tazewell County Public Schools","Tazewell High","Graduation and Completion ","Class of 2022",118,1,0,2,96.9
2022,"Virginia Beach City Public Schools","Bayside High","Graduation and Completion ","Class of 2022",461,1,0,5,94.4
2022,"Virginia Beach City Public Schools","First Colonial High","Graduation and Completion ","Class of 2022",437,8,0,9,95.8
2022,"Virginia Beach City Public Schools","Floyd Kellam High","Graduation and Completion ","Class of 2022",487,2,0,5,98.6
2022,"Virginia Beach City Public Schools","Frank W. Cox High","Graduation and Completion ","Class of 2022",416,5,0,9,95.5
2022,"Virginia Beach City Public Schools","Green Run Collegiate","Graduation and Completion ","Class of 2022",84,0,0,0,100
2022,"Virginia Beach City Public Schools","Green Run High","Graduation and Completion ","Class of 2022",347,0,0,3,94.4
2022,"Virginia Beach City Public Schools","Kempsville High","Graduation and Completion ","Class of 2022",418,6,0,4,95.8
2022,"Virginia Beach City Public Schools","Landstown High","Graduation and Completion ","Class of 2022",489,2,1,22,93
2022,"Virginia Beach City Public Schools","Ocean Lakes High","Graduation and Completion ","Class of 2022",488,1,0,10,97.4
2022,"Virginia Beach City Public Schools","Princess Anne High","Graduation and Completion ","Class of 2022",429,7,2,5,94.9
2022,"Virginia Beach City Public Schools","Salem High","Graduation and Completion ","Class of 2022",397,5,0,3,96.1
2022,"Virginia Beach City Public Schools","Tallwood High","Graduation and Completion ","Class of 2022",422,2,1,4,95.9
2022,"Warren County Public Schools","Skyline High","Graduation and Completion ","Class of 2022",212,0,1,5,95
2022,"Warren County Public Schools","Warren County High","Graduation and Completion ","Class of 2022",213,0,2,9,94.3
2022,"Washington County Public Schools","Abingdon High","Graduation and Completion ","Class of 2022",206,1,0,1,90.6
2022,"Washington County Public Schools","Holston High","Graduation and Completion ","Class of 2022",66,1,0,0,95.4
2022,"Washington County Public Schools","John S. Battle High","Graduation and Completion ","Class of 2022",148,2,0,1,92.1
2022,"Washington County Public Schools","Patrick Henry High","Graduation and Completion ","Class of 2022",105,2,0,0,95.9
2022,"Waynesboro City Public Schools","Waynesboro High ","Graduation and Completion ","Class of 2022",193,1,0,6,86.8
2022,"West Point Public Schools","West Point Middle/High","Graduation and Completion ","Class of 2022",71,2,0,3,96.9
2022,"Westmoreland County Public Schools","Westmoreland High","Graduation and Completion ","Class of 2022",119,0,0,3,96.1
2022,"Williamsburg-James City County Public Schools","Jamestown High","Graduation and Completion ","Class of 2022",308,10,0,1,96.4
2022,"Williamsburg-James City County Public Schools","Lafayette High","Graduation and Completion ","Class of 2022",284,6,0,2,95.4
2022,"Williamsburg-James City County Public Schools","Warhill High","Graduation and Completion ","Class of 2022",333,15,0,2,97.1
2022,"Winchester City Public Schools","John Handley High","Graduation and Completion ","Class of 2022",284,0,0,5,86.9
2022,"Wise County Public Schools","Central High","Graduation and Completion ","Class of 2022",141,0,0,0,97.9
2022,"Wise County Public Schools","Eastside High","Graduation and Completion ","Class of 2022",96,0,0,0,94.1
2022,"Wise County Public Schools","Union High","Graduation and Completion ","Class of 2022",140,0,0,0,95.9
2022,"Wythe County Public Schools","Fort Chiswell High","Graduation and Completion ","Class of 2022",111,1,0,0,94.7
2022,"Wythe County Public Schools","George Wythe High","Graduation and Completion ","Class of 2022",88,0,0,1,88.7
2022,"Wythe County Public Schools","Rural Retreat High","Graduation and Completion ","Class of 2022",79,0,0,0,95.2
2022,"York County Public Schools","Bruton High","Graduation and Completion ","Class of 2022",149,1,0,0,97.2
2022,"York County Public Schools","Grafton High","Graduation and Completion ","Class of 2022",281,0,0,1,97.1
2022,"York County Public Schools","Tabb High","Graduation and Completion ","Class of 2022",228,1,0,3,98.2
2022,"York County Public Schools","York High","Graduation and Completion ","Class of 2022",280,0,0,2,98.4
2022,"York County Public Schools","York River Academy","Graduation and Completion ","Class of 2022",17,0,0,1,98.3
